title,author,status,from_cache
Mörderland (4),Kim Faber,quota_guard_reached,false
Blutland (3),Kim Faber,quota_guard_reached,false
Todland (2),Kim Faber,quota_guard_reached,false
Dunkle Verbindungen,Gil Ribeiro,quota_guard_reached,false
Zeiten der Versöhnung,Carmen Bellmonte,quota_guard_reached,false
Pfoten vom Tisch!,Hape Kerkeling,quota_guard_reached,false
"Zerbrich uns, nicht",Laura Kneidl,quota_guard_reached,false
"Vergiss uns, nicht",Laura Kneidl,quota_guard_reached,false
6 Tote,Michael Bennett,quota_guard_reached,false
Paw Patrol - Die Fellfreunde auf Dino-Mission!,Nora De Lon,quota_guard_reached,false
Bibi Blocksberg - Das wilde Schlittenrennen,Stephan Gürtler,quota_guard_reached,false
Globi - Bans 97 - Globis neue Abenteuer im,Jürg Lendenmann,quota_guard_reached,false
Die drei ??? Kids - Band 097 - Die Fragezeichen-Falle,Boris Pfeiffer,quota_guard_reached,false
Die drei ??? Kids - Band 096 - Der Schrottkönig,Ulf Blanck,quota_guard_reached,false
1000 Gefahren Junior - Ein tierisch guter Plan,Fabian Lenk,quota_guard_reached,false
1000 Gefahren Junior - Chaos beim Korallenfest,Fabian Lenk,quota_guard_reached,false
Die drei !!! - Bücherhelden - Tatort Baumhaus,Jule Ambach,quota_guard_reached,false
Die 3 !!! - Bücherhelden - Rettet die Einhörner!,Jule Ambach,quota_guard_reached,false
Der Monsterjäger-Club – Gruselparty in der,THiLO,quota_guard_reached,false
Die 3 ??? Kids - Feuerwehr Alarm,Ulf Blanck,quota_guard_reached,false
Bibi und Tina - Fohlen vermisst!,Dorothea Flechsig,quota_guard_reached,false
Sternenschweif - Bücherhelden - Der geheime See,Linda Chapman,quota_guard_reached,false
Petronella Apfelmus - Schneeballschlacht und,Sabine Städing,quota_guard_reached,false
1000 Gefahren Junior - Der Fluch der bösen Fee,Fabian Lenk,quota_guard_reached,false
Papa Moll - Band 36 - im Campingfieber,Mirjam Pierig,quota_guard_reached,false
Der mutigste Wikinger der Welt,Fabian Lenk,quota_guard_reached,false
Willkommen auf Ponyhof Apfelblüte,Pippa Young,quota_guard_reached,false
Eine ponystarke Freundschaft,Sabine Giebken,quota_guard_reached,false
Globine - Band 8 - und der Heissluftballon,Samuel Glättli,quota_guard_reached,false
Fünf Freunde Junior - Unser Timmy ist der Beste,Enid Blyton,quota_guard_reached,false
"Fünf Freunde Junior - Timmy, der Meisterdetektiv",Enid Blyton,quota_guard_reached,false
Fünf Freunde Junior - Das Geburtstags-Abenteuer,Enid Blyton,quota_guard_reached,false
LEGO® NINJAGO® – Die Magie der neuen Welt,,quota_guard_reached,false
TKKG Junior - vergifteter Wald,Christine Haas,quota_guard_reached,false
TKKG Junior - Geisterspuk im Internat,Kirsten Vogel,quota_guard_reached,false
Heartstopper - Boy trifft Boy,Alice Oseman,quota_guard_reached,false
Heartstopper Volume 2,Alice Oseman,quota_guard_reached,false
Loveless,Alice Oseman,quota_guard_reached,false
Solitaire,Alice Oseman,quota_guard_reached,false
Creepy Chronicles 1 – Bloß nicht den Kopf verlieren!,Sergio Dudli,quota_guard_reached,false
"Creepy Chronicles – Vorsicht, Halsabschneider!",Sergio Dudli,quota_guard_reached,false
Dragon Ninjas - Der Drache des Wassers,Michael Petrowitz,quota_guard_reached,false
Die drei ??? - Drehbuch der Täuschung,Hendrik Buchna,quota_guard_reached,false
Rocky Beach Crimes - Mord unter Palmen,Evelyn Boyd,quota_guard_reached,false
Rocky Beach Crime -Tödliche Törtchen,Kari Erlhoff,quota_guard_reached,false
Rocky Beach Crime - Eiskalter Rausch,Evelyn Boyd,quota_guard_reached,false
Die drei !!! - Gefahr im Smart Home,Kari Erlhoff,quota_guard_reached,false
ONE OF US IS BACK,Karen M. McManus,quota_guard_reached,false
Here with me,Samantha Young,quota_guard_reached,false
Two Lives to Rise (Breaking Waves 2),Kristina Moninger,quota_guard_reached,false
One Second to Love - breaking waves,Kristina Moninger,quota_guard_reached,false
"Flowers & Bones, Band 1: Tag der Seelen (Limitierte",Sandra Grauer,quota_guard_reached,false
Leselöwe - Geschichten für mutige Jungs,,quota_guard_reached,false
Leserabe - En Fall für den t-Rex,Martin Klein,quota_guard_reached,false
Der Trip – Du hast dich frei gefühlt. Bis er dich fand.,Arno Strobel,quota_guard_reached,false
Böses Licht,Ursula Poznanski,quota_guard_reached,false
Wagner,Gustaf Skördeman,quota_guard_reached,false
Das Therapiezimmer,Aimee Molloy,quota_guard_reached,false
Feuer auf den Bergen,Romina Casagrande,quota_guard_reached,false
Das Glück im Sternbild Zebra,Antoine Laurain,quota_guard_reached,false
Fridas Köchin,Florencia Etcheves,quota_guard_reached,false
Abschied auf Italienisch,Andrea Bonetto,quota_guard_reached,false
Ihr zweiter Tod,Sandra Brown,quota_guard_reached,false
"Der Satsuma-Komplex oder Der Tag, an dem Gary zum",Bob Mortimer,quota_guard_reached,false
Sankt Galler Spitzen,Luca DiPorreta,quota_guard_reached,false
Die Frauen von Capri - im blauen Meer der Tage (1),Antonia Riepp,quota_guard_reached,false
Die Uhrmacherin - Im Sturm der Zeit (1),Claudia Dahinden,quota_guard_reached,false
Die letzte Nacht,Karin Slaughter,quota_guard_reached,false
Der Sündenbock (25),Lee Child,quota_guard_reached,false
Verderben,Karin Smirnoff,quota_guard_reached,false
KRYO – Die Verheißung (1),Petra Ivanov,quota_guard_reached,false
Bruch - ein dunkler Ort,Frank Goldammer,quota_guard_reached,false
One of the Girls,Lucy Clarke,quota_guard_reached,false
Als Großmutter im Regen tanzte,Trude Teige,quota_guard_reached,false
Tochter des Marschlands,Virginia Hartman,quota_guard_reached,false
Alma und Zina,Doris Walser,quota_guard_reached,false
A slow fire burning,Paula Hawkins,quota_guard_reached,false
Fräulein vom Amt - Der Tote im Kurhaus,Charlotte Blum,quota_guard_reached,false
Im Glanz der Macht,Caren Benedikt,quota_guard_reached,false
It starts with us – Nur noch einmal und für immer,Colleen Hoover,quota_guard_reached,false
Die verlorene Tochter,Soraya Lane,quota_guard_reached,false
Das Feuer im Bootshaus,Kristina Ohlsson,quota_guard_reached,false
"Die Köchin - Alte Hoffnung, neue Wege (3)",Petra Durst-Benning,quota_guard_reached,false
Heimwärts,Kate Morton,quota_guard_reached,false
Nachts erzähle ich dir alles,Anika Landsteiner,quota_guard_reached,false
Das Licht zwischen den Schatten,Michaela Beck,quota_guard_reached,false
NACHT,Yrsa Sigurardttir,quota_guard_reached,false
Vatermal,Necati Öziri,quota_guard_reached,false
Die spürst du nicht,Daniel Glattauer,quota_guard_reached,false
22 Bahnen,Caroline Wahl,quota_guard_reached,false
Die Formel der Hoffnung,Lynn Cullen,quota_guard_reached,false
Das Haus,Monika Maron,quota_guard_reached,false
Lighthouse Bookshop,Sharon Gosling,quota_guard_reached,false
Die Nacht der Zugvögel,Christy Lefteri,quota_guard_reached,false
Yoga Town,Daniel Speck,quota_guard_reached,false
Die Löffelliste,Blanca Imboden,quota_guard_reached,false
Nebelblau,Tove Alsterdal,quota_guard_reached,false
Eine Familie in Berlin - Ursula und die Farben der,Ulrike Renk,quota_guard_reached,false
Düstergrab (6),Romy Fölck,quota_guard_reached,false
"Nur eine Lüge – Zwei Familien, eine tödliche Verbindung",Malin Stehn,quota_guard_reached,false
Das Chaos eines Augenblicks,Becky Hunter,quota_guard_reached,false
Papierkinder,Julia Kröhn,quota_guard_reached,false
Unheilvolle Provence,Pierre Lagrange,quota_guard_reached,false
Das Gästezimmer,Clémence Michallon,quota_guard_reached,false
Witwenwald (2),Anna Jansson,quota_guard_reached,false
Zwischen Welten,Juli Zeh,quota_guard_reached,false
Stranded - die Insel,Sarah Goodwin,quota_guard_reached,false
Tief im Schatten,Viveca Sten,quota_guard_reached,false
Das Glück hat seine Zeit,Aybmi Adéby,quota_guard_reached,false
Nur für dein Leben,Harlan Coben,quota_guard_reached,false
Lake Paradise – Ein Ort für Träume,Manuela Inusa,quota_guard_reached,false
Das Leuchten der Blätter,Patricia Koelle,quota_guard_reached,false
Sonnenblüte - Band 3,Nora Roberts,quota_guard_reached,false
Apfelmädchen (1),Tina N. Martin,quota_guard_reached,false
Scheintod,Louise Boije af Gennäs,quota_guard_reached,false
Feuerrache,Louise Boije af Gennäs,quota_guard_reached,false
Todesstrich,Christine Brand,quota_guard_reached,false
Rachesommer 1,Andreas Gruber,quota_guard_reached,false
Rachefrühling (4),Andreas Gruber,quota_guard_reached,false
Rachewinter,Andreas Gruber,quota_guard_reached,false
Racheherbst 2,Andreas Gruber,quota_guard_reached,false
Gregs Tageguch: -Band 005- Geht’s noch?,Jeff Kinney,quota_guard_reached,false
Mein Lotta-Leben - Band 16 - Das letzte Eichhorn,Alice Pantermüller,quota_guard_reached,false
Mein Lotta-Leben - Band 07 - und täglich grüßt der,Alice Pantermüller,quota_guard_reached,false
Was zur Hölle?!,Patrick Wirbeleit,quota_guard_reached,false
Hexe Lilli - und der Elfenzauber,Knister,quota_guard_reached,false
Hexe Lilli - und der magische Tierzauber,Knister,quota_guard_reached,false
Petronella Apfelmus - Burggespenst und Hexensümpfe,Sabine Städing,quota_guard_reached,false
Gregs Tagebuch -Band 18- Kein Plan von nix,Jeff Kinney,quota_guard_reached,false
Die Uhrmacherin - Schicksalsstunden (2),Claudia Dahinden,quota_guard_reached,false
Escape Room Adventskalender. Die Lebkuchenspur,Eva Eich,quota_guard_reached,false
Alles vom Räuber Hotzenplotz,,quota_guard_reached,false
Walter Däng Klax Brumm,Selina Krause,quota_guard_reached,false
There With You - Band 2,Samantha Young,quota_guard_reached,false
Leselöwen 1. Klasse - Ein Detektiv für alle Fälle,Christina Foshag,quota_guard_reached,false
Jakob von Gunten,Robert Walser,quota_guard_reached,false
Lost in Fuseta,Gil Ribeiro,quota_guard_reached,false
Der stille Vogel,Peter Mohlin,quota_guard_reached,false
Die vermisste Tochter,Soraya Lane,quota_guard_reached,false
Spur der Schatten,Gil Ribeiro,quota_guard_reached,false
Alea Aquarius - Der Gesang der Wale,Tanya Stewner,quota_guard_reached,false
Schatten; Der Pakt,Timo Parvela,quota_guard_reached,false
Das Magische Baumhaus junior - Gefahr für das,Mary Pope Osborne,quota_guard_reached,false
Das Magische Baumhaus junior - Das Geheimnis der,Mary Pope Osborne,quota_guard_reached,false
Das magische Baumhaus junior - suche nach dem,Mary Pope Osborne,quota_guard_reached,false
Das magische Baumhaus junior - Die rätselhafte Mumie,Mary Pope Osborne,quota_guard_reached,false
Die drei ??? Kids - Einarmige Banditen,Ulf Blanck,quota_guard_reached,false
Das Haus des Schicksals (3),Ladina Bordoli,quota_guard_reached,false
Spirit Animals - Band 007 - Der Zauber befreit,Marie Lu,quota_guard_reached,false
If this gets out,Sophie Gonzales,quota_guard_reached,false
Monster,Nele Neuhaus,quota_guard_reached,false
Mädchenfeuer,Anna Jansson,quota_guard_reached,false
Gewittermann,Tina N. Martin,quota_guard_reached,false
Die Entführung,John Grisham,quota_guard_reached,false
Geiger,Gustaf Skördeman,quota_guard_reached,false
Niniago- Die Meister der dunklen Magie,Greg Farshtey,quota_guard_reached,false
Das Portal,Timo Parvela,quota_guard_reached,false
Eine Familie in Berlin - Ulla und die Wege der Liebe (3),Ulrike Renk,quota_guard_reached,false
The Ruby Circle - Band 2 - All unsere Lügen,Jana Hoch,quota_guard_reached,false
Never be my enemy - Band 2,Kate Corell,quota_guard_reached,false
Mondblüte (1),Nora Roberts,quota_guard_reached,false
Wunderkind,Karin Smirnoff,quota_guard_reached,false
Mein Bruder,Karin Smirnoff,quota_guard_reached,false
Azzurro mortale,Andrea Bonetto,quota_guard_reached,false
Yours truly,Abby Jimenez,quota_guard_reached,false
Kaiserwald,Anja Jonuleit,quota_guard_reached,false
Neunzehn Stufen,Millie Bobby Brown,quota_guard_reached,false
Die Spiele,Stephan Thome,quota_guard_reached,false
Bruch - In eisigen Nächten,Frank Goldammer,quota_guard_reached,false
Der Ausflug - Nur einer kehrt zurück,Ulf Kvensler,quota_guard_reached,false
Tod schwarze Nacht,Jules Gray,quota_guard_reached,false
Oxen. Pilgrim,Jens Henrik Jensen,quota_guard_reached,false
Stummer Schrei (1),Arne Dahl,quota_guard_reached,false
Krummes Holz,Julja Linhof,quota_guard_reached,false
Annas Lied,Benjamin Koppel,quota_guard_reached,false
Alles im Grünen oder Wie ich die Kette der,Filiz Penzkofer,quota_guard_reached,false
Der Pakt der Frauen,Julia Kröhn,quota_guard_reached,false
"Was geht, Annegret?",Franka Bloom,quota_guard_reached,false
Season Sisters – Frühlingsgeheimnisse,Anna Helford,quota_guard_reached,false
Zeit der Schwestern,Tanja Huthmacher,quota_guard_reached,false
Späte Ernte,Nicole Wellemin,quota_guard_reached,false
When in Rome,Sarah Adams,quota_guard_reached,false
Danzig - Tage des Aufbruchs Bd. 1,Hilke Sellnick,quota_guard_reached,false
Wären wir Vögel am Himmel,Erin Litteken,quota_guard_reached,false
Das Resort,Sarah Goodwin,quota_guard_reached,false
Hildur – die Spur im Fjord,Satu Rämö,quota_guard_reached,false
Mörderfinder – Stimme der Angst,Arno Strobel,quota_guard_reached,false
Nostalgia Siciliana,Patrizia Di Stefano,quota_guard_reached,false
Tödlicher Duft,René Anour,quota_guard_reached,false
KRYO – Die Versuchung,Petra Ivanov,quota_guard_reached,false
Eine Fingerkuppe Freiheit,Thomas Zwerina,quota_guard_reached,false
Die Entflammten,Simone Meier,quota_guard_reached,false
Die Zeit im Sommerlicht,Ann-Helén Laestadius,quota_guard_reached,false
Wie Inseln im Licht,Franziska Gänsler,quota_guard_reached,false
Mayfair House,Alex Hay,quota_guard_reached,false
Spur der Finsternis,Nora Roberts,quota_guard_reached,false
Spiel auf Leben und Tod,Charlotte Blum,quota_guard_reached,false
Blutsbande,Nicci French,quota_guard_reached,false
Die Burg,Ursula Poznanski,quota_guard_reached,false
Verraten,Jussi Adler-Olsen,quota_guard_reached,false
Hildur – Das Grab im Eis,Satu Rämö,quota_guard_reached,false
Die Stickerin,Margrit Schriber,quota_guard_reached,false
Blinde Tunnel,Tove Alsterdal,quota_guard_reached,false
Puppenblut (3),Anna Jansson,quota_guard_reached,false
Eine Familie in Berlin - Fine und die Zeit der Veränderung,Ulrike Renk,quota_guard_reached,false
Vermisst - Der Fall Anna,Christine Brand,quota_guard_reached,false
Bündnerfleisch,Philipp Gurt,quota_guard_reached,false
Bündner Irrlichter (1),Philipp Gurt,quota_guard_reached,false
Flowers and Bones - Kuss der Catrina,Sandra Grauer,quota_guard_reached,false
How to make friends with the dark,Kathleen Glasgow,quota_guard_reached,false
You'd be Home Now,Kathleen Glasgow,quota_guard_reached,false
Golden Horses - Ein Seelenpferd für immer,Lauren Brooke,quota_guard_reached,false
Golden Horses - Gemeinsam dem Horizont entgegen,Lauren Brooke,quota_guard_reached,false
Golden Horses - Freundschaft im Herzen,Lauren Brooke,quota_guard_reached,false
Dark Sigils - Wie die Dunkelheit befiehlt,Anna Benning,quota_guard_reached,false
Dark Sigils – Wen das Schicksal betrügt,Anna Benning,quota_guard_reached,false
Always You,Samantha Young,quota_guard_reached,false
Three Tides to Stay,Kristina Moninger,quota_guard_reached,false
"Tauron, Hufe des Zorns",Adam Blade,quota_guard_reached,false
Kiki legt los!,Franziska Gehm,quota_guard_reached,false
Die drei ??? Kids - Tatort Skater-Park - Band 84,Ulf Blanck,quota_guard_reached,false
Mein dicker fetter Zombie-Goldfisch,Mo O'Hara,quota_guard_reached,false
Professor Plumbums Bleistift - Mumien-Alarm!,Nina Hundertschnee,quota_guard_reached,false
"Hilfe, meine Lehrerin ist ein Gorilla",Meike Haas,quota_guard_reached,false
Die drei !!! - Das Konfetti-Komplott -Band 82,Maja von Vogel,quota_guard_reached,false
Wo geht der Astronaut aufs Klo?,Petra Maria Schmitt,quota_guard_reached,false
Der kleine Siebenschläfer - Ein Rucksack voller,Sabine Bohlmann,quota_guard_reached,false
Ein Jahr mit Maus und Eichhorn,Kristina Andres,quota_guard_reached,false
Mein Lotta Leben - Band 20 - Immer dem Panda nach,Alice Pantermüller,quota_guard_reached,false
Mein Lotta Leben - Band 19 - Hier taucht der Papagei,Alice Pantermüller,quota_guard_reached,false
Ungeheuer lieb - Band 1,Sonja Kaiblinger,quota_guard_reached,false
Dork diaries - Nikkis perfektes erstes Date - Band 6,Rachel Renée Russell,quota_guard_reached,false
Dork diaries - Nikkis geheimes Tagebuch - Band 9,Rachel Renée Russell,quota_guard_reached,false
Das kleine Böse Buch - Spezial ! Spezial ! - Her mit deinen,Magnus Myst,quota_guard_reached,false
Das kleine Böse Buch - Monstermässig Fies - Band 6,Magnus Myst,quota_guard_reached,false
Die drei !!! - Einsatz im Kletterwald - Band 107,Jule Ambach,quota_guard_reached,false
Die drei! !!! - Rätsel der schwarzen Pferde,Ann-Katrin Heger,quota_guard_reached,false
Dork diares - Nikkis (nicht ganz so) beste Freundin - Band,Rachel Renée Russell,quota_guard_reached,false
Die drei ??? - Die Salztote,Kari Erlhoff,quota_guard_reached,false
Kiki legt los! - Die Hinterhof-Prinzessinnen,Franziska Gehm,quota_guard_reached,false
Percy Jackson - Der Kelch der Götter - Band 6,Rick Riordan,quota_guard_reached,false
Die drei ??? Kids - Football-Falle - Band 99,Boris Pfeiffer,quota_guard_reached,false
Die drei ??? Kids - Die Geisterpferde - Band 98,Ulf Blanck,quota_guard_reached,false
Die drei ??? Kids - Weltraumdetektive,Ulf Blanck,quota_guard_reached,false
"Beast Quest - Solak, Riesenhai aus der Tiefe - Band 67",Adam Blade,quota_guard_reached,false
Magische Einhorngeschichten,Eva Hierteis,quota_guard_reached,false
Stadt der bösen Tiere - Die Rettung - Band 2,Gina Mayer,quota_guard_reached,false
Das Klugscheisserchen,Marc-Uwe Kling,quota_guard_reached,false
Globi im Museum,Robert Lips,quota_guard_reached,false
Rettung in den Bergen,Eva Hierteis,quota_guard_reached,false
Das geheimnisvolle Skateboard,Michael Petrowitz,quota_guard_reached,false
Leselöwen 1. Klasse - Drachenfreund gesucht!,Stütze &. Stütze & Vorbach,quota_guard_reached,false
